user_id,look_id,look_liked
26,37,0
27,37,1
28,37,1
29,37,1
30,37,1
31,37,1
32,37,1
33,37,0
34,37,0
35,37,0
36,37,0
37,37,0
38,37,1
39,37,1
40,37,1
41,37,0
42,37,0
43,37,1
44,37,1
45,37,1
46,37,1
47,37,1
48,37,1
49,37,0
50,37,1
51,37,1
52,37,1
53,37,1
54,37,1
55,37,1
56,37,1
57,37,1
58,37,1
59,37,1
60,37,1
61,37,1
62,37,0
63,37,0
64,37,1
65,37,1
66,37,0
67,37,1
68,37,0
69,37,1
70,37,1
71,37,0
72,37,1
73,37,1
74,37,0
75,37,0
76,37,0
77,37,1
78,37,0
79,37,0
80,37,1
81,37,1
82,37,0
83,37,0
84,37,1
85,37,0
86,37,1
87,37,1
88,37,0
89,37,0
90,37,0
91,37,1
92,37,0
93,37,1
94,37,0
95,37,0
96,37,1
97,37,1
98,37,1
99,37,1
100,37,1
101,37,1
102,37,0
103,37,1
104,37,0
105,37,1
106,37,1
107,37,1
108,37,1
109,37,0
110,37,0
111,37,1
112,37,0
113,37,1
114,37,1
115,37,1
116,37,1
117,37,1
118,37,0
119,37,1
120,37,1
121,37,1
122,37,1
123,37,0
124,37,0
125,37,1
126,37,1
127,37,1
128,37,0
129,37,1
130,37,1
131,37,0
132,37,0
133,37,0
134,37,1
135,37,0
136,37,0
137,37,1
138,37,1
139,37,1
140,37,1
141,37,1
142,37,1
143,37,1
144,37,1
145,37,0
146,37,0
147,37,0
148,37,0
149,37,1
150,37,1
151,37,0
152,37,1
153,37,1
154,37,0
155,37,0
156,37,1
157,37,0
158,37,1
159,37,0
160,37,1
161,37,1
162,37,1
163,37,0
164,37,0
165,37,0
166,37,1
167,37,0
168,37,1
169,37,1
170,37,1
1,38,0
2,38,0
3,38,0
4,38,0
5,38,0
6,38,1
7,38,1
8,38,1
9,38,0
10,38,0
11,38,0
12,38,1
13,38,1
14,38,1
15,38,1
16,38,0
17,38,1
18,38,1
19,38,1
20,38,1
21,38,1
22,38,1
23,38,1
24,38,0
25,38,1
26,38,0
27,38,1
28,38,0
29,38,1
30,38,1
31,38,1
32,38,1
33,38,1
34,38,0
35,38,1
36,38,0
37,38,1
38,38,0
39,38,0
40,38,1
41,38,1
42,38,0
43,38,1
44,38,1
45,38,1
46,38,1
47,38,1
48,38,1
49,38,0
50,38,0
51,38,1
52,38,0
53,38,1
54,38,1
55,38,1
56,38,1
57,38,0
58,38,1
59,38,1
60,38,1
61,38,0
62,38,1
63,38,0
64,38,1
65,38,0
66,38,0
67,38,0
68,38,0
69,38,1
70,38,1
71,38,1
72,38,0
73,38,1
74,38,1
75,38,1
76,38,0
77,38,0
78,38,0
79,38,0
80,38,1
81,38,0
82,38,0
83,38,1
84,38,0
85,38,0
86,38,0
87,38,0
88,38,0
89,38,1
90,38,0
91,38,1
92,38,1
93,38,0
94,38,1
95,38,1
96,38,0
97,38,0
98,38,1
99,38,1
100,38,0
101,38,0
102,38,0
103,38,1
104,38,1
105,38,1
106,38,0
107,38,1
108,38,1
109,38,0
110,38,0
111,38,0
112,38,1
113,38,0
114,38,0
115,38,1
116,38,1
117,38,0
118,38,1
119,38,1
120,38,1
121,38,0
122,38,1
123,38,0
124,38,1
125,38,0
126,38,0
127,38,0
128,38,1
129,38,1
130,38,0
131,38,1
132,38,0
133,38,1
134,38,0
135,38,0
136,38,0
137,38,0
138,38,0
139,38,0
140,38,0
141,38,0
142,38,0
143,38,1
144,38,0
145,38,0
146,38,1
147,38,1
148,38,0
149,38,0
150,38,1
151,38,1
152,38,0
153,38,1
154,38,1
155,38,1
156,38,1
157,38,0
158,38,1
159,38,0
160,38,0
161,38,1
162,38,0
163,38,1
164,38,0
165,38,1
166,38,1
167,38,1
168,38,0
169,38,1
170,38,1
1,39,0
2,39,1
3,39,0
4,39,0
5,39,1
6,39,1
7,39,1
8,39,1
9,39,1
10,39,0
11,39,0
12,39,0
13,39,1
14,39,1
15,39,1
16,39,0
17,39,1
18,39,1
19,39,1
20,39,0
21,39,0
22,39,1
23,39,0
24,39,1
25,39,0
26,39,1
27,39,1
28,39,0
29,39,0
30,39,1
31,39,0
32,39,1
33,39,1
34,39,1
35,39,1
36,39,1
37,39,0
38,39,1
39,39,1
40,39,1
41,39,0
42,39,1
43,39,1
44,39,0
45,39,1
46,39,1
47,39,1
48,39,0
49,39,0
50,39,1
51,39,1
52,39,1
53,39,1
54,39,0
55,39,1
56,39,0
57,39,1
58,39,1
59,39,1
60,39,0
61,39,1
62,39,0
63,39,0
64,39,1
65,39,1
66,39,0
67,39,1
68,39,0
69,39,1
70,39,1
71,39,1
72,39,1
73,39,1
74,39,0
75,39,1
76,39,1
77,39,1
78,39,1
79,39,0
80,39,0
81,39,0
82,39,1
83,39,0
84,39,0
85,39,1
86,39,1
87,39,1
88,39,1
89,39,0
90,39,1
91,39,1
92,39,1
93,39,1
94,39,1
95,39,0
96,39,1
97,39,0
98,39,0
99,39,0
100,39,0
101,39,0
102,39,1
103,39,1
104,39,1
105,39,1
106,39,0
107,39,0
108,39,1
109,39,1
110,39,0
111,39,1
112,39,0
113,39,0
114,39,0
115,39,1
116,39,1
117,39,1
118,39,0
119,39,0
120,39,0
121,39,1
122,39,1
123,39,1
124,39,1
125,39,0
126,39,0
127,39,0
128,39,1
129,39,0
130,39,0
131,39,0
132,39,0
133,39,1
134,39,0
135,39,0
136,39,0
137,39,1
138,39,1
139,39,1
140,39,1
141,39,1
142,39,0
143,39,0
144,39,0
145,39,1
146,39,1
147,39,0
148,39,1
149,39,0
150,39,1
151,39,0
152,39,1
153,39,1
154,39,1
155,39,0
156,39,1
157,39,0
158,39,0
159,39,0
160,39,1
161,39,1
162,39,0
163,39,1
164,39,0
165,39,1
166,39,0
167,39,0
168,39,1
169,39,0
170,39,0
1,40,1
2,40,1
3,40,0
4,40,1
5,40,0
6,40,0
7,40,0
8,40,1
9,40,1
10,40,0
11,40,0
12,40,0
13,40,0
14,40,0
15,40,1
16,40,1
17,40,1
18,40,1
19,40,0
20,40,0
21,40,1
22,40,1
23,40,1
24,40,0
25,40,1
26,40,1
27,40,1
28,40,0
29,40,0
30,40,0
31,40,1
32,40,1
33,40,1
34,40,0
35,40,1
36,40,1
37,40,1
38,40,0
39,40,1
40,40,0
41,40,0
42,40,1
43,40,1
44,40,0
45,40,1
46,40,1
47,40,1
48,40,0
49,40,0
50,40,0
51,40,1
52,40,1
53,40,0
54,40,0
55,40,0
56,40,0
57,40,1
58,40,1
59,40,1
60,40,1
61,40,1
62,40,1
63,40,0
64,40,0
65,40,0
66,40,0
67,40,0
68,40,0
69,40,1
70,40,1
71,40,1
72,40,0
73,40,1
74,40,1
75,40,0
76,40,0
77,40,1
78,40,0
79,40,0
80,40,0
81,40,0
82,40,0
83,40,1
84,40,0
85,40,1
86,40,1
87,40,1
88,40,0
89,40,1
90,40,0
91,40,0
92,40,0
93,40,0
94,40,0
95,40,1
96,40,0
97,40,0
98,40,1
99,40,0
100,40,0
101,40,0
102,40,1
103,40,0
104,40,0
105,40,1
106,40,1
107,40,0
108,40,1
109,40,1
110,40,1
111,40,1
112,40,0
113,40,0
114,40,1
115,40,0
116,40,1
117,40,1
118,40,1
119,40,0
120,40,0
121,40,1
122,40,1
123,40,1
124,40,0
125,40,0
126,40,0
127,40,0
128,40,1
129,40,1
130,40,1
131,40,1
132,40,1
133,40,0
134,40,1
135,40,0
136,40,1
137,40,1
138,40,0
139,40,1
140,40,0
141,40,0
142,40,0
143,40,1
144,40,1
145,40,0
146,40,1
147,40,1
148,40,1
149,40,0
150,40,1
151,40,0
152,40,1
153,40,1
154,40,0
155,40,0
156,40,0
157,40,0
158,40,0
159,40,0
160,40,1
161,40,0
162,40,1
163,40,1
164,40,1
165,40,1
166,40,0
167,40,1
168,40,0
169,40,1
170,40,0
1,41,1
2,41,1
3,41,1
4,41,1
5,41,0
6,41,0
7,41,1
8,41,1
9,41,0
10,41,0
11,41,1
12,41,1
13,41,0
14,41,1
15,41,1
16,41,1
17,41,1
18,41,1
19,41,1
20,41,0
21,41,0
22,41,1
23,41,0
24,41,1
25,41,1
26,41,1
27,41,1
28,41,1
29,41,0
30,41,1
31,41,0
32,41,1
33,41,0
34,41,0
35,41,0
36,41,0
37,41,0
38,41,1
39,41,0
40,41,0
41,41,1
42,41,0
43,41,0
44,41,0
45,41,0
46,41,1
47,41,1
48,41,0
49,41,0
50,41,1
51,41,1
52,41,0
53,41,0
54,41,0
55,41,0
56,41,0
57,41,1
58,41,1
59,41,1
60,41,1
61,41,0
62,41,1
63,41,0
64,41,0
65,41,0
66,41,1
67,41,1
68,41,1
69,41,0
70,41,0
71,41,0
72,41,1
73,41,0
74,41,1
75,41,0
76,41,0
77,41,1
78,41,1
79,41,1
80,41,1
81,41,0
82,41,0
83,41,1
84,41,1
85,41,1
86,41,1
87,41,1
88,41,1
89,41,1
90,41,1
91,41,1
92,41,0
93,41,0
94,41,1
95,41,0
96,41,1
97,41,1
98,41,0
99,41,1
100,41,0
101,41,0
102,41,0
103,41,0
104,41,0
105,41,0
106,41,1
107,41,0
108,41,1
109,41,1
110,41,1
111,41,1
112,41,1
113,41,0
114,41,1
115,41,1
116,41,1
117,41,1
118,41,0
119,41,0
120,41,0
121,41,0
122,41,1
123,41,0
124,41,0
125,41,0
126,41,1
127,41,0
128,41,1
129,41,1
130,41,1
131,41,0
132,41,0
133,41,1
134,41,1
135,41,1
136,41,0
137,41,1
138,41,1
139,41,1
140,41,0
141,41,0
142,41,0
143,41,1
144,41,0
145,41,0
146,41,1
147,41,0
148,41,0
149,41,0
150,41,0
151,41,0
152,41,0
153,41,1
154,41,1
155,41,0
156,41,0
157,41,0
158,41,0
159,41,0
160,41,1
161,41,0
162,41,0
163,41,1
164,41,0
165,41,0
166,41,0
167,41,0
168,41,1
169,41,0
170,41,1
1,42,0
2,42,1
3,42,1
4,42,0
5,42,1
6,42,0
7,42,1
8,42,0
9,42,1
10,42,1
11,42,1
12,42,1
13,42,1
14,42,0
15,42,1
16,42,0
17,42,0
18,42,0
19,42,0
20,42,0
21,42,0
22,42,1
23,42,1
24,42,0
25,42,0
26,42,0
27,42,0
28,42,1
29,42,1
30,42,1
31,42,1
32,42,0
33,42,1
34,42,0
35,42,0
36,42,1
37,42,1
38,42,1
39,42,1
40,42,1
41,42,0
42,42,1
43,42,0
44,42,0
45,42,0
46,42,0
47,42,1
48,42,0
49,42,1
50,42,0
51,42,0
52,42,1
53,42,1
54,42,0
55,42,0
56,42,0
57,42,0
58,42,0
59,42,1
60,42,0
61,42,1
62,42,1
63,42,0
64,42,1
65,42,1
66,42,0
67,42,1
68,42,1
69,42,1
70,42,0
71,42,0
72,42,0
73,42,0
74,42,0
75,42,0
76,42,0
77,42,0
78,42,0
79,42,1
80,42,0
81,42,1
82,42,0
83,42,1
84,42,1
85,42,1
86,42,0
87,42,0
88,42,1
89,42,1
90,42,1
91,42,1
92,42,1
93,42,0
94,42,1
95,42,0
96,42,0
97,42,1
98,42,1
99,42,1
100,42,1
101,42,1
102,42,0
103,42,0
104,42,1
105,42,0
106,42,0
107,42,1
108,42,1
109,42,1
110,42,1
111,42,0
112,42,1
113,42,0
114,42,1
115,42,1
116,42,1
117,42,1
118,42,1
119,42,0
120,42,1
121,42,0
122,42,0
123,42,1
124,42,1
125,42,0
126,42,1
127,42,0
128,42,0
129,42,1
130,42,1
131,42,1
132,42,1
133,42,1
134,42,1
135,42,0
136,42,0
137,42,0
138,42,1
139,42,0
140,42,0
141,42,1
142,42,0
143,42,1
144,42,0
145,42,0
146,42,0
147,42,0
148,42,0
149,42,0
150,42,1
151,42,0
152,42,1
153,42,0
154,42,0
155,42,0
156,42,1
157,42,0
158,42,1
159,42,0
160,42,1
161,42,0
162,42,0
163,42,1
164,42,0
165,42,0
166,42,0
167,42,0
168,42,0
169,42,1
170,42,1
1,43,1
2,43,0
3,43,1
4,43,0
5,43,1
6,43,0
7,43,0
8,43,0
9,43,1
10,43,1
11,43,0
12,43,0
13,43,0
14,43,0
15,43,0
16,43,0
17,43,1
18,43,1
19,43,1
20,43,1
21,43,1
22,43,0
23,43,0
24,43,0
25,43,0
26,43,1
27,43,1
28,43,0
29,43,1
30,43,0
31,43,0
32,43,1
33,43,0
34,43,0
35,43,1
36,43,0
37,43,0
38,43,1
39,43,0
40,43,1
41,43,0
42,43,1
43,43,1
44,43,1
45,43,0
46,43,0
47,43,1
48,43,0
49,43,0
50,43,1
51,43,1
52,43,1
53,43,1
54,43,0
55,43,0
56,43,0
57,43,0
58,43,0
59,43,1
60,43,0
61,43,0
62,43,0
63,43,0
64,43,1
65,43,0
66,43,1
67,43,0
68,43,1
69,43,0
70,43,0
71,43,1
72,43,0
73,43,1
74,43,1
75,43,1
76,43,0
77,43,0
78,43,0
79,43,0
80,43,0
81,43,1
82,43,0
83,43,0
84,43,0
85,43,0
86,43,1
87,43,0
88,43,0
89,43,1
90,43,1
91,43,1
92,43,1
93,43,1
94,43,1
95,43,1
96,43,0
97,43,0
98,43,1
99,43,0
100,43,1
101,43,1
102,43,1
103,43,1
104,43,0
105,43,0
106,43,1
107,43,0
108,43,1
109,43,0
110,43,1
111,43,0
112,43,1
113,43,1
114,43,0
115,43,1
116,43,1
117,43,1
118,43,0
119,43,0
120,43,0
121,43,1
122,43,0
123,43,1
124,43,1
125,43,0
126,43,1
127,43,0
128,43,1
129,43,0
130,43,1
131,43,0
132,43,0
133,43,0
134,43,1
135,43,1
136,43,1
137,43,1
138,43,0
139,43,1
140,43,1
141,43,1
142,43,1
143,43,1
144,43,1
145,43,0
146,43,1
147,43,1
148,43,1
149,43,0
150,43,1
151,43,0
152,43,1
153,43,1
154,43,0
155,43,0
156,43,0
157,43,0
158,43,0
159,43,0
160,43,0
161,43,1
162,43,1
163,43,1
164,43,1
165,43,0
166,43,1
167,43,1
168,43,0
169,43,0
170,43,1
1,44,1
2,44,0
3,44,0
4,44,1
5,44,0
6,44,1
7,44,0
8,44,0
9,44,0
10,44,0
11,44,1
12,44,1
13,44,1
14,44,1
15,44,1
16,44,1
17,44,0
18,44,1
19,44,1
20,44,0
21,44,1
22,44,1
23,44,0
24,44,1
25,44,0
26,44,1
27,44,1
28,44,1
29,44,0
30,44,0
31,44,1
32,44,0
33,44,1
34,44,1
35,44,0
36,44,0
37,44,0
38,44,1
39,44,0
40,44,1
41,44,1
42,44,1
43,44,0
44,44,0
45,44,0
46,44,1
47,44,1
48,44,0
49,44,0
50,44,0
51,44,0
52,44,1
53,44,1
54,44,1
55,44,0
56,44,1
57,44,0
58,44,0
59,44,1
60,44,1
61,44,0
62,44,0
63,44,1
64,44,0
65,44,0
66,44,1
67,44,1
68,44,0
69,44,0
70,44,1
71,44,0
72,44,0
73,44,1
74,44,1
75,44,0
76,44,0
77,44,0
78,44,0
79,44,0
80,44,1
81,44,1
82,44,0
83,44,0
84,44,0
85,44,0
86,44,1
87,44,1
88,44,0
89,44,0
90,44,1
91,44,1
92,44,0
93,44,1
94,44,1
95,44,1
96,44,0
97,44,0
98,44,1
99,44,0
100,44,1
101,44,0
102,44,0
103,44,1
104,44,1
105,44,0
106,44,0
107,44,1
108,44,1
109,44,1
110,44,0
111,44,0
112,44,1
113,44,1
114,44,0
115,44,0
116,44,0
117,44,0
118,44,0
119,44,0
120,44,1
121,44,0
122,44,0
123,44,0
124,44,0
125,44,1
126,44,0
127,44,1
128,44,1
129,44,1
130,44,1
131,44,0
132,44,1
133,44,0
134,44,1
135,44,1
136,44,1
137,44,0
138,44,1
139,44,0
140,44,0
141,44,1
142,44,1
143,44,1
144,44,1
145,44,1
146,44,0
147,44,0
148,44,0
149,44,1
150,44,1
151,44,1
152,44,0
153,44,1
154,44,1
155,44,1
156,44,0
157,44,0
158,44,1
159,44,0
160,44,1
161,44,0
162,44,0
163,44,0
164,44,0
165,44,0
166,44,1
167,44,1
168,44,1
169,44,0
170,44,1
1,45,1
2,45,1
3,45,1
4,45,1
5,45,1
6,45,1
7,45,1
8,45,0
9,45,1
10,45,0
11,45,1
12,45,1
13,45,1
14,45,0
15,45,1
16,45,0
17,45,1
18,45,1
19,45,0
20,45,0
21,45,1
22,45,1
23,45,1
24,45,0
25,45,0
26,45,0
27,45,0
28,45,1
29,45,1
30,45,1
31,45,0
32,45,1
33,45,1
34,45,0
35,45,0
36,45,1
37,45,1
38,45,0
39,45,1
40,45,1
41,45,1
42,45,1
43,45,1
44,45,1
45,45,0
46,45,0
47,45,0
48,45,0
49,45,0
50,45,0
51,45,0
52,45,1
53,45,0
54,45,1
55,45,0
56,45,0
57,45,0
58,45,1
59,45,1
60,45,0
61,45,0
62,45,0
63,45,1
64,45,1
65,45,1
66,45,1
67,45,1
68,45,1
69,45,1
70,45,0
71,45,1
72,45,1
73,45,1
74,45,1
75,45,1
76,45,0
77,45,1
78,45,1
79,45,1
80,45,1
81,45,1
82,45,1
83,45,0
84,45,0
85,45,0
86,45,0
87,45,0
88,45,1
89,45,0
90,45,0
91,45,0
92,45,0
93,45,0
94,45,1
95,45,1
96,45,1
97,45,1
98,45,1
99,45,0
100,45,0
101,45,0
102,45,0
103,45,1
104,45,1
105,45,1
106,45,1
107,45,1
108,45,1
109,45,1
110,45,0
111,45,1
112,45,1
113,45,0
114,45,1
115,45,1
116,45,0
117,45,1
118,45,1
119,45,0
120,45,0
121,45,1
122,45,1
123,45,1
124,45,1
125,45,1
126,45,0
127,45,1
128,45,1
129,45,0
130,45,0
131,45,0
132,45,1
133,45,0
134,45,0
135,45,0
136,45,0
137,45,0
138,45,1
139,45,1
140,45,1
141,45,0
142,45,0
143,45,0
144,45,1
145,45,0
146,45,0
147,45,1
148,45,0
149,45,0
150,45,0
151,45,0
152,45,0
153,45,0
154,45,0
155,45,1
156,45,1
157,45,0
158,45,0
159,45,0
160,45,1
161,45,1
162,45,1
163,45,1
164,45,1
165,45,0
166,45,0
167,45,1
168,45,0
169,45,1
170,45,1
1,46,0
2,46,0
3,46,1
4,46,1
5,46,0
6,46,0
7,46,0
8,46,0
9,46,0
10,46,1
11,46,1
12,46,1
13,46,0
14,46,0
15,46,1
16,46,1
17,46,0
18,46,1
19,46,1
20,46,1
21,46,1
22,46,0
23,46,1
24,46,0
25,46,0
26,46,0
27,46,1
28,46,0
29,46,1
30,46,0
31,46,0
32,46,0
33,46,0
34,46,0
35,46,1
36,46,0
37,46,0
38,46,0
39,46,1
40,46,0
41,46,1
42,46,1
43,46,0
44,46,1
45,46,1
46,46,1
47,46,1
48,46,0
49,46,1
50,46,0
51,46,1
52,46,0
53,46,0
54,46,0
55,46,0
56,46,1
57,46,0
58,46,1
59,46,1
60,46,0
61,46,1
62,46,1
63,46,0
64,46,0
65,46,1
66,46,1
67,46,1
68,46,0
69,46,0
70,46,1
71,46,0
72,46,1
73,46,0
74,46,1
75,46,1
76,46,1
77,46,0
78,46,1
79,46,0
80,46,0
81,46,1
82,46,1
83,46,1
84,46,0
85,46,0
86,46,0
87,46,1
88,46,0
89,46,1
90,46,0
91,46,0
92,46,1
93,46,1
94,46,0
95,46,0
96,46,0
97,46,1
98,46,0
99,46,0
100,46,1
101,46,0
102,46,1
103,46,0
104,46,0
105,46,1
106,46,0
107,46,0
108,46,0
109,46,0
110,46,1
111,46,1
112,46,0
113,46,0
114,46,0
115,46,0
116,46,0
117,46,0
118,46,0
119,46,1
120,46,0
121,46,0
122,46,1
123,46,1
124,46,1
125,46,0
126,46,0
127,46,0
128,46,1
129,46,0
130,46,0
131,46,1
132,46,0
133,46,1
134,46,0
135,46,0
136,46,1
137,46,0
138,46,0
139,46,1
140,46,1
141,46,0
142,46,1
143,46,1
144,46,0
145,46,0
146,46,0
147,46,1
148,46,0
149,46,0
150,46,0
151,46,0
152,46,1
153,46,1
154,46,0
155,46,0
156,46,0
157,46,0
158,46,1
159,46,1
160,46,0
161,46,0
162,46,0
163,46,1
164,46,0
165,46,1
166,46,1
167,46,0
168,46,1
169,46,1
170,46,0
1,47,0
2,47,1
3,47,0
4,47,1
5,47,1
6,47,0
7,47,1
8,47,1
9,47,0
10,47,0
11,47,0
12,47,1
13,47,0
14,47,1
15,47,1
16,47,1
17,47,1
18,47,0
19,47,1
20,47,0
21,47,1
22,47,1
23,47,1
24,47,1
25,47,0
26,47,1
27,47,0
28,47,0
29,47,0
30,47,0
31,47,1
32,47,1
33,47,0
34,47,1
35,47,1
36,47,1
37,47,0
38,47,0
39,47,1
40,47,0
41,47,0
42,47,1
43,47,1
44,47,1
45,47,0
46,47,0
47,47,1
48,47,0
49,47,1
50,47,0
51,47,1
52,47,0
53,47,1
54,47,1
55,47,1
56,47,0
57,47,0
58,47,0
59,47,1
60,47,1
61,47,0
62,47,1
63,47,1
64,47,1
65,47,0
66,47,1
67,47,1
68,47,0
69,47,0
70,47,1
71,47,1
72,47,0
73,47,1
74,47,0
75,47,1
76,47,1
77,47,1
78,47,1
79,47,1
80,47,0
81,47,1
82,47,1
83,47,1
84,47,1
85,47,1
86,47,1
87,47,1
88,47,0
89,47,1
90,47,0
91,47,1
92,47,1
93,47,1
94,47,0
95,47,0
96,47,1
97,47,1
98,47,0
99,47,1
100,47,0
101,47,0
102,47,0
103,47,1
104,47,1
105,47,1
106,47,0
107,47,1
108,47,0
109,47,0
110,47,0
111,47,1
112,47,1
113,47,1
114,47,1
115,47,1
116,47,0
117,47,0
118,47,0
119,47,1
120,47,1
121,47,1
122,47,1
123,47,0
124,47,0
125,47,1
126,47,0
127,47,1
128,47,1
129,47,0
130,47,0
131,47,1
132,47,1
133,47,1
134,47,1
135,47,0
136,47,0
137,47,1
138,47,0
139,47,0
140,47,1
141,47,1
142,47,0
143,47,0
144,47,1
145,47,0
146,47,1
147,47,1
148,47,1
149,47,0
150,47,0
151,47,1
152,47,1
153,47,1
154,47,0
155,47,0
156,47,1
157,47,0
158,47,0
159,47,1
160,47,1
161,47,1
162,47,1
163,47,1
164,47,0
165,47,0
166,47,1
167,47,1
168,47,1
169,47,1
170,47,1
1,48,0
2,48,0
3,48,1
4,48,1
5,48,1
6,48,1
7,48,0
8,48,0
9,48,0
10,48,1
11,48,0
12,48,0
13,48,1
14,48,1
15,48,1
16,48,0
17,48,1
18,48,1
19,48,1
20,48,0
21,48,0
22,48,1
23,48,0
24,48,1
25,48,1
26,48,0
27,48,0
28,48,1
29,48,1
30,48,1
31,48,1
32,48,0
33,48,0
34,48,0
35,48,0
36,48,0
37,48,0
38,48,1
39,48,0
40,48,1
41,48,1
42,48,1
43,48,0
44,48,0
45,48,0
46,48,0
47,48,1
48,48,1
49,48,0
50,48,1
51,48,1
52,48,0
53,48,1
54,48,0
55,48,0
56,48,0
57,48,1
58,48,1
59,48,0
60,48,0
61,48,1
62,48,1
63,48,1
64,48,0
65,48,1
66,48,0
67,48,1
68,48,0
69,48,1
70,48,0
71,48,1
72,48,1
73,48,1
74,48,1
75,48,0
76,48,1
77,48,1
78,48,0
79,48,1
80,48,0
81,48,0
82,48,0
83,48,0
84,48,1
85,48,1
86,48,0
87,48,0
88,48,1
89,48,0
90,48,1
91,48,0
92,48,0
93,48,0
94,48,1
95,48,0
96,48,1
97,48,0
98,48,1
99,48,1
100,48,1
101,48,1
102,48,1
103,48,1
104,48,1
105,48,0
106,48,0
107,48,0
108,48,0
109,48,1
110,48,0
111,48,1
112,48,0
113,48,1
114,48,0
115,48,0
116,48,1
117,48,0
118,48,0
119,48,0
120,48,1
121,48,0
122,48,0
123,48,0
124,48,1
125,48,0
126,48,0
127,48,0
128,48,0
129,48,1
130,48,1
131,48,0
132,48,1
133,48,0
134,48,1
135,48,0
136,48,1
137,48,1
138,48,0
139,48,0
140,48,1
141,48,1
142,48,1
143,48,0
144,48,1
145,48,0
146,48,0
147,48,1
148,48,1
149,48,0
150,48,1
151,48,0
152,48,0
153,48,1
154,48,1
155,48,0
156,48,1
157,48,0
158,48,1
159,48,0
160,48,1
161,48,0
162,48,1
163,48,1
164,48,0
165,48,1
166,48,1
167,48,0
168,48,1
169,48,1
170,48,0
1,49,0
2,49,1
3,49,1
4,49,0
5,49,1
6,49,1
7,49,1
8,49,1
9,49,1
10,49,1
11,49,1
12,49,1
13,49,1
14,49,1
15,49,0
16,49,0
17,49,0
18,49,1
19,49,1
20,49,1
21,49,0
22,49,1
23,49,1
24,49,0
25,49,1
26,49,0
27,49,1
28,49,1
29,49,0
30,49,1
31,49,1
32,49,1
33,49,1
34,49,0
35,49,1
36,49,0
37,49,1
38,49,0
39,49,0
40,49,1
41,49,1
42,49,0
43,49,0
44,49,1
45,49,1
46,49,1
47,49,1
48,49,0
49,49,1
50,49,1
51,49,1
52,49,1
53,49,0
54,49,1
55,49,1
56,49,1
57,49,1
58,49,1
59,49,0
60,49,1
61,49,0
62,49,0
63,49,0
64,49,1
65,49,0
66,49,0
67,49,1
68,49,0
69,49,0
70,49,1
71,49,0
72,49,0
73,49,0
74,49,1
75,49,1
76,49,0
77,49,0
78,49,1
79,49,1
80,49,0
81,49,0
82,49,1
83,49,1
84,49,0
85,49,1
86,49,0
87,49,0
88,49,1
89,49,1
90,49,1
91,49,1
92,49,0
93,49,0
94,49,1
95,49,1
96,49,0
97,49,1
98,49,0
99,49,1
100,49,1
101,49,1
102,49,0
103,49,0
104,49,1
105,49,1
106,49,0
107,49,1
108,49,0
109,49,0
110,49,1
111,49,0
112,49,0
113,49,0
114,49,0
115,49,1
116,49,1
117,49,1
118,49,0
119,49,1
120,49,1
121,49,0
122,49,0
123,49,1
124,49,1
125,49,0
126,49,1
127,49,0
128,49,1
129,49,0
130,49,1
131,49,1
132,49,0
133,49,0
134,49,1
135,49,0
136,49,1
137,49,1
138,49,1
139,49,1
140,49,0
141,49,1
142,49,0
143,49,1
144,49,1
145,49,1
146,49,1
147,49,1
148,49,1
149,49,0
150,49,1
151,49,0
152,49,1
153,49,0
154,49,1
155,49,0
156,49,1
157,49,0
158,49,1
159,49,0
160,49,1
161,49,1
162,49,1
163,49,1
164,49,1
165,49,0
166,49,0
167,49,1
168,49,0
169,49,1
170,49,0
1,50,0
2,50,0
3,50,1
4,50,0
5,50,0
6,50,0
7,50,1
8,50,1
9,50,1
10,50,0
11,50,0
12,50,0
13,50,0
14,50,1
15,50,1
16,50,1
17,50,0
18,50,1
19,50,0
20,50,0
21,50,1
22,50,0
23,50,1
24,50,0
25,50,0
26,50,1
27,50,0
28,50,0
29,50,0
30,50,1
31,50,0
32,50,0
33,50,1
34,50,1
35,50,0
36,50,1
37,50,1
38,50,1
39,50,0
40,50,1
41,50,0
42,50,1
43,50,0
44,50,0
45,50,0
46,50,1
47,50,0
48,50,0
49,50,0
50,50,1
51,50,0
52,50,0
53,50,0
54,50,0
55,50,1
56,50,1
57,50,0
58,50,0
59,50,1
60,50,1
61,50,0
62,50,1
63,50,1
64,50,0
65,50,0
66,50,0
67,50,1
68,50,0
69,50,1
70,50,0
71,50,1
72,50,0
73,50,1
74,50,0
75,50,0
76,50,0
77,50,0
78,50,1
79,50,1
80,50,1
81,50,0
82,50,1
83,50,1
84,50,1
85,50,0
86,50,0
87,50,0
88,50,1
89,50,1
90,50,0
91,50,0
92,50,0
93,50,1
94,50,0
95,50,0
96,50,1
97,50,0
98,50,1
99,50,1
100,50,1
101,50,0
102,50,1
103,50,0
104,50,0
105,50,0
106,50,0
107,50,0
108,50,1
109,50,1
110,50,1
111,50,1
112,50,0
113,50,0
114,50,1
115,50,0
116,50,0
117,50,0
118,50,1
119,50,0
120,50,0
121,50,1
122,50,1
123,50,1
124,50,0
125,50,1
126,50,1
127,50,1
128,50,1
129,50,1
130,50,1
131,50,1
132,50,1
133,50,0
134,50,0
135,50,0
136,50,0
137,50,0
138,50,0
139,50,1
140,50,1
141,50,1
142,50,0
143,50,1
144,50,1
145,50,0
146,50,0
